Timestamp,Flow_Inlet (L/min),Flow_Outlet (L/min)
2024-01-01 00:00:00,21.106389925214415,17.215472009824474
2024-01-01 00:10:00,21.542310246789725,21.226538878256175
2024-01-01 00:20:00,22.334734980473165,21.67336333086181
2024-01-01 00:30:00,19.596313133195416,15.93453702432538
2024-01-01 00:40:00,20.966620477623085,17.226888808159444
2024-01-01 00:50:00,21.582650580523794,19.116256086012246
2024-01-01 01:00:00,22.296587151849828,18.964915423195336
2024-01-01 01:10:00,20.498818216890676,19.67222593463203
2024-01-01 01:20:00,21.223286283177515,19.721548663157343
2024-01-01 01:30:00,21.050527686174263,19.546454242141106
2024-01-01 01:40:00,22.921599282461813,19.786708665265376
2024-01-01 01:50:00,20.53910556214326,18.353187766103844
2024-01-01 02:00:00,21.58606458514852,21.16815763512855
2024-01-01 02:10:00,19.494948957903325,16.93116478623454
2024-01-01 02:20:00,22.75581655887766,19.255248926717954
2024-01-01 02:30:00,19.01818288022664,17.30071386662147
2024-01-01 02:40:00,20.016479277526777,18.875615965528482
2024-01-01 02:50:00,20.258017293404805,19.383466316299646
2024-01-01 03:00:00,18.225418602157372,15.584487412550354
2024-01-01 03:10:00,21.44286717825763,20.520936035465137
2024-01-01 03:20:00,20.04670806844371,18.334934784126467
2024-01-01 03:30:00,20.88958966070113,19.42572250579079
2024-01-01 03:40:00,19.606207807437848,17.561817372775174
2024-01-01 03:50:00,20.961503848834585,20.091785237520476
2024-01-01 04:00:00,18.432444964967573,14.995594764035523
2024-01-01 04:10:00,19.426913328859236,17.164776028521043
2024-01-01 04:20:00,19.39657920279252,16.663610935774265
2024-01-01 04:30:00,22.78519826031039,19.519355035469722
2024-01-01 04:40:00,20.310049856242337,16.352599532663778
2024-01-01 04:50:00,22.86467166810473,20.720794617660427
2024-01-01 05:00:00,22.92676135383917,21.97946619989333
2024-01-01 05:10:00,21.529602394864966,19.634069366488614
2024-01-01 05:20:00,20.13164851194725,16.827428858197976
2024-01-01 05:30:00,21.24042175089807,18.524343680635354
2024-01-01 05:40:00,22.549155093147867,19.11219974878717
2024-01-01 05:50:00,18.603051827838758,15.825462653562022
2024-01-01 06:00:00,18.389868338571535,14.834928955302624
2024-01-01 06:10:00,18.40796659237047,15.048909667267983
2024-01-01 06:20:00,20.585966680265933,19.020175493260336
2024-01-01 06:30:00,20.235268083704508,16.82625931712117
2024-01-01 06:40:00,22.389300376417562,21.585592015593097
2024-01-01 06:50:00,19.978712879692353,16.199776546607286
2024-01-01 07:00:00,21.658492263912414,21.04358556287496
2024-01-01 07:10:00,22.915573652159637,19.100883904723084
2024-01-01 07:20:00,21.460549693303214,21.452529644684727
2024-01-01 07:30:00,19.890324358122953,19.58997055768955
2024-01-01 07:40:00,19.751943663468737,18.385629690407946
2024-01-01 07:50:00,22.915114133035445,22.4898119271667
2024-01-01 08:00:00,19.402483735415174,16.1570043406225
2024-01-01 08:10:00,22.595127690904654,21.553035274859695
2024-01-01 08:20:00,21.78135544315835,18.31493402431183
2024-01-01 08:30:00,22.58099180827679,22.37832832426704
2024-01-01 08:40:00,19.36831580599602,15.628395608856538
2024-01-01 08:50:00,19.642216262485004,17.14884256981975
2024-01-01 09:00:00,22.123384660064982,19.168577424801303
2024-01-01 09:10:00,20.772445792391064,19.69652882899875
2024-01-01 09:20:00,18.777022854783635,16.930169395028987
2024-01-01 09:30:00,18.990824125030315,17.67419053650475
2024-01-01 09:40:00,18.316191529051608,14.589531479737513
2024-01-01 09:50:00,18.28282650658981,16.91122469641975
2024-01-01 10:00:00,20.298055173810848,19.106552911776433
2024-01-01 10:10:00,22.544802154415297,20.771207488422966
2024-01-01 10:20:00,18.885051676149835,15.395260121228095
2024-01-01 10:30:00,18.56170080564117,14.887466411421439
2024-01-01 10:40:00,20.370968499983,18.761905073959795
2024-01-01 10:50:00,21.74893002297503,19.904994297513614
2024-01-01 11:00:00,22.791886768674658,19.129464651219216
2024-01-01 11:10:00,18.90889150169361,17.3774541449104
2024-01-01 11:20:00,21.072958370823876,20.16320883737354
2024-01-01 11:30:00,22.903032895497624,19.20018954110307
2024-01-01 11:40:00,19.028876268559607,17.642542033747468
2024-01-01 11:50:00,21.235161386910704,19.120839126174648
2024-01-01 12:00:00,18.703069910378765,16.414437023947034
2024-01-01 12:10:00,20.991962314951053,19.09713158682557
2024-01-01 12:20:00,20.448728906414303,17.896888550080227
2024-01-01 12:30:00,22.465162512182292,21.823266187638165
2024-01-01 12:40:00,20.45203277560694,19.300242474390565
2024-01-01 12:50:00,19.495780926233728,18.087765195415024
2024-01-01 13:00:00,18.220127636459292,15.58365548285042
2024-01-01 13:10:00,22.507588315613813,19.265763159339535
2024-01-01 13:20:00,18.29909241496009,15.188779738766303
2024-01-01 13:30:00,18.90558378244733,15.626453352985774
2024-01-01 13:40:00,22.440636021214903,18.632140895624342
2024-01-01 13:50:00,22.9521058070488,21.62995935138689
2024-01-01 14:00:00,21.654845659816647,18.428907564675498
2024-01-01 14:10:00,19.575949790261717,17.608472948287595
2024-01-01 14:20:00,18.210103229242332,14.987531612467173
2024-01-01 14:30:00,21.647086528583124,19.466542884626755
2024-01-01 14:40:00,19.217248065752173,15.513352956842805
2024-01-01 14:50:00,19.83243189360424,16.038068456877344
2024-01-01 15:00:00,21.456006879631804,19.21723239751449
2024-01-01 15:10:00,22.390480880909625,20.398020308737856
2024-01-01 15:20:00,19.02042217005741,17.463383421607002
2024-01-01 15:30:00,21.2908149092967,21.112014778663685
2024-01-01 15:40:00,20.06435155098954,19.34195382709494
2024-01-01 15:50:00,21.06539092071257,18.269960840493418
2024-01-01 16:00:00,22.265358114839977,18.514160759090963
2024-01-01 16:10:00,21.46279333141094,19.731045814348096
2024-01-01 16:20:00,18.030534236715813,15.008161028365153
2024-01-01 16:30:00,18.20359946462211,16.980884380915956
2024-01-01 16:40:00,22.120448372967843,21.379917396215287
2024-01-01 16:50:00,20.058672034738095,19.634011812396803
2024-01-01 17:00:00,18.931364133680553,18.690764180421453
2024-01-01 17:10:00,22.92341546766078,21.311401711909305
2024-01-01 17:20:00,21.03148379457735,18.194694954248675
2024-01-01 17:30:00,20.006613466653207,17.68098585558133
2024-01-01 17:40:00,21.082395826171766,18.796956303098526
2024-01-01 17:50:00,18.577791891036046,16.007484598735694
2024-01-01 18:00:00,20.332572207819034,17.707594938707196
2024-01-01 18:10:00,21.205670957546854,19.907023508989816
2024-01-01 18:20:00,18.976402616773772,16.372454642334983
2024-01-01 18:30:00,22.270363211625643,20.093406155275765
2024-01-01 18:40:00,21.85588643472048,19.58156844925336
2024-01-01 18:50:00,22.96413763009152,22.609701366682945
2024-01-01 19:00:00,18.849262711513667,18.10860526678925
2024-01-01 19:10:00,20.060512197929913,16.59928342593388
2024-01-01 19:20:00,20.370575442521027,20.11573596382043
2024-01-01 19:30:00,20.209776068864787,16.517919171201726
2024-01-01 19:40:00,19.099533002525508,15.93838186479883
2024-01-01 19:50:00,19.839597439068864,19.13293074316182
2024-01-01 20:00:00,21.48386633388208,18.315309439164178
2024-01-01 20:10:00,21.012700687082607,19.82960262086164
2024-01-01 20:20:00,22.56369658336165,20.011531655637587
2024-01-01 20:30:00,22.144950104690587,21.449138059144985
2024-01-01 20:40:00,20.909490729359085,19.06003020651668
2024-01-01 20:50:00,21.549416671946805,17.8471571327741
2024-01-01 21:00:00,20.098797410207354,17.310181434314238
2024-01-01 21:10:00,22.940302357713804,18.979744244288945
2024-01-01 21:20:00,19.35514204152725,18.397107977523135
2024-01-01 21:30:00,19.91343382967975,16.629936605923895
2024-01-01 21:40:00,20.68500953958817,20.338599753500752
2024-01-01 21:50:00,19.83935469907993,18.68221155044328
2024-01-01 22:00:00,20.745392669292993,18.447112069759722
2024-01-01 22:10:00,20.61100045989348,17.13298633535718
2024-01-01 22:20:00,22.76658459242918,21.48893527102381
2024-01-01 22:30:00,22.45698731581706,21.42907830264872
2024-01-01 22:40:00,21.98039678872278,20.114404937066677
2024-01-01 22:50:00,20.719654238656904,19.792234930104314
2024-01-01 23:00:00,18.826519365124373,18.352823756882145
2024-01-01 23:10:00,22.813668545098924,21.202542918196812
2024-01-01 23:20:00,18.64812312380071,17.421331689343873
2024-01-01 23:30:00,20.823139567711582,18.431860355678744
2024-01-01 23:40:00,18.066938054076772,16.20803922841601
2024-01-01 23:50:00,18.27606694350314,14.85898270103093
2024-01-02 00:00:00,21.1942786893267,19.681591041876512
2024-01-02 00:10:00,18.760941252494572,18.24126058481847
2024-01-02 00:20:00,20.80860045477074,20.617551700767283
2024-01-02 00:30:00,21.112324800471384,19.410794709758758
2024-01-02 00:40:00,20.783662062103925,20.16637760808447
2024-01-02 00:50:00,21.916908518885833,20.687510854925844
2024-01-02 01:00:00,20.753991267886427,19.8774191581191
2024-01-02 01:10:00,20.064603018785196,16.29622591287274
2024-01-02 01:20:00,22.672463362811726,22.502950875362643
2024-01-02 01:30:00,21.031963854840356,17.31258215411802
2024-01-02 01:40:00,22.195813590372936,19.0858746692742
2024-01-02 01:50:00,18.271038392421325,17.07310741097718
2024-01-02 02:00:00,19.81500536646617,17.58678822421616
2024-01-02 02:10:00,18.145255513731612,17.72849656629611
2024-01-02 02:20:00,21.90951530476177,21.109945849706573
2024-01-02 02:30:00,21.821655670768422,18.764973880212544
2024-01-02 02:40:00,18.204728762539045,16.55723661299102
2024-01-02 02:50:00,18.395149663363668,17.188916927663357
2024-01-02 03:00:00,22.468293716374212,18.591121053033106
2024-01-02 03:10:00,21.445693447199936,19.483139060641825
2024-01-02 03:20:00,22.34006649453866,19.989868383623378
2024-01-02 03:30:00,22.446880807285936,19.59960431557903
2024-01-02 03:40:00,22.4720753100899,21.332832365079295
2024-01-02 03:50:00,22.20038305911374,18.888504604829503
2024-01-02 04:00:00,21.156762340810715,21.149507660101172
2024-01-02 04:10:00,22.213961436035,18.557346545785002
2024-01-02 04:20:00,22.194775456724074,20.30839201757634
2024-01-02 04:30:00,21.2670451940344,18.023269408746636
2024-01-02 04:40:00,22.244842820429977,20.353583978166284
2024-01-02 04:50:00,18.48901444121895,18.07450178592748
2024-01-02 05:00:00,20.134788632253255,17.26379477107109
2024-01-02 05:10:00,22.163464534482525,21.524133132403612
2024-01-02 05:20:00,21.978842589960472,17.990651180780848
2024-01-02 05:30:00,18.9081543296379,17.786344526764402
2024-01-02 05:40:00,18.784970076516668,14.838236013631587
2024-01-02 05:50:00,18.68195933690158,17.55887320829942
2024-01-02 06:00:00,19.98283489245807,16.68061136983615
2024-01-02 06:10:00,20.91858363263282,20.442956367768815
2024-01-02 06:20:00,21.781262410144347,18.635751305495113
2024-01-02 06:30:00,21.17336101895689,20.550283415919004
2024-01-02 06:40:00,21.151262212990396,20.479931089305392
2024-01-02 06:50:00,21.126499606759626,20.866458537870578
2024-01-02 07:00:00,20.295913680458984,18.950435415586597
2024-01-02 07:10:00,21.944668877042524,20.552816754002265
2024-01-02 07:20:00,20.70445273620264,20.07480689265027
2024-01-02 07:30:00,18.674118600491987,16.218968151931072
2024-01-02 07:40:00,22.35643730248552,20.518133146245916
2024-01-02 07:50:00,20.73273247802316,17.87993254630596
2024-01-02 08:00:00,18.717896071991905,16.806695921305923
2024-01-02 08:10:00,22.70280139179272,22.38741784259124
2024-01-02 08:20:00,18.346375620062915,15.981164466411883
2024-01-02 08:30:00,21.859779622137335,20.47837148529393
2024-01-02 08:40:00,22.129268662900017,19.011318552974263
2024-01-02 08:50:00,18.601184575366325,18.065194585588326
2024-01-02 09:00:00,19.902431213027334,17.292735224402225
2024-01-02 09:10:00,18.752474829286484,14.916209334884423
2024-01-02 09:20:00,20.72172759711128,18.424060308458763
2024-01-02 09:30:00,21.904069181984383,19.341142202422546
2024-01-02 09:40:00,19.50453056400066,15.923754169934298
2024-01-02 09:50:00,18.392854297189164,16.492458549103745
2024-01-02 10:00:00,22.03520021537563,20.03028684897447
2024-01-02 10:10:00,21.87609187880439,20.95979683012538
2024-01-02 10:20:00,19.980120073150633,19.115670800799027
2024-01-02 10:30:00,19.89255092892976,16.966836546022677
2024-01-02 10:40:00,18.243173576605507,14.70051618456186
2024-01-02 10:50:00,19.799827684190024,19.154124492439536
2024-01-02 11:00:00,18.710315382838893,17.748320230166826
2024-01-02 11:10:00,21.894358609784586,19.22872766135711
2024-01-02 11:20:00,20.53416401285207,17.144174645664936
2024-01-02 11:30:00,21.59141039571562,19.804339685287964
2024-01-02 11:40:00,20.966380584370917,20.93535353577189
2024-01-02 11:50:00,21.17569791510606,18.365267023492148
