Timestamp,Flow_Inlet (L/min),Flow_Outlet (L/min)
2024-01-01 00:00:00,20.21336352013932,18.199447071906548
2024-01-01 00:10:00,22.164709328678153,18.394820525773618
2024-01-01 00:20:00,20.879935759332344,16.97282699721527
2024-01-01 00:30:00,21.914992304994687,18.302542780690143
2024-01-01 00:40:00,21.634788068940665,20.642782204263106
2024-01-01 00:50:00,20.452790038911388,18.57188131202624
2024-01-01 01:00:00,23.491175130174984,20.220684282977793
2024-01-01 01:10:00,23.21778445839246,20.959982711619215
2024-01-01 01:20:00,22.37453656476896,18.368204502855928
2024-01-01 01:30:00,23.82354830355691,23.1858843483577
2024-01-01 01:40:00,22.258939328178332,21.468745748568175
2024-01-01 01:50:00,23.60002576123265,21.879126226598444
2024-01-01 02:00:00,20.870122148071513,16.6892787976778
2024-01-01 02:10:00,22.614390690937064,21.698742221455525
2024-01-01 02:20:00,24.641716608931304,23.81847195019315
2024-01-01 02:30:00,21.45682092069251,20.978474209043654
2024-01-01 02:40:00,21.369450923722273,20.605976855651324
2024-01-01 02:50:00,23.802721357398045,21.090289695559292
2024-01-01 03:00:00,23.45374288989393,22.146890591780338
2024-01-01 03:10:00,20.33883790661962,18.815659295187928
2024-01-01 03:20:00,23.46056748025928,18.48801239970321
2024-01-01 03:30:00,24.669765467731608,23.70262186093904
2024-01-01 03:40:00,21.825597140596827,20.28774732304986
2024-01-01 03:50:00,20.011789033863383,15.994472145719664
2024-01-01 04:00:00,24.16272131554351,23.336798483287012
2024-01-01 04:10:00,23.872231231987936,19.524784880088568
2024-01-01 04:20:00,20.97438033161353,18.637668425537655
2024-01-01 04:30:00,24.739684780088943,24.525278306800324
2024-01-01 04:40:00,20.90808273648897,20.3877317248108
2024-01-01 04:50:00,21.004068350534347,20.730565300411417
2024-01-01 05:00:00,22.9048115360768,22.68698406576124
2024-01-01 05:10:00,20.927764319908924,18.31378412055623
2024-01-01 05:20:00,21.302328547565406,19.305383496335526
2024-01-01 05:30:00,24.33807699584804,21.77602849424068
2024-01-01 05:40:00,23.730547921624677,18.898459486684573
2024-01-01 05:50:00,23.378297544247303,22.5868656159737
2024-01-01 06:00:00,23.06524289042649,20.52512501531907
2024-01-01 06:10:00,24.082277532859838,22.655472260725993
2024-01-01 06:20:00,20.295228838467484,17.046806571901776
2024-01-01 06:30:00,22.680876342350786,18.83914005363299
2024-01-01 06:40:00,22.833699506975346,22.018914561723236
2024-01-01 06:50:00,21.95668317169821,19.54533918275953
2024-01-01 07:00:00,24.963055504829263,22.048771309528988
2024-01-01 07:10:00,23.357380316123937,19.449432148735763
2024-01-01 07:20:00,22.057981873202234,17.437702488648714
2024-01-01 07:30:00,21.752833945295183,19.402998801944413
2024-01-01 07:40:00,24.02358921939848,19.940809393456416
2024-01-01 07:50:00,23.973554252684032,20.519464447098827
2024-01-01 08:00:00,22.839786138981065,18.17005147898683
2024-01-01 08:10:00,21.428061518998543,18.633519787348234
2024-01-01 08:20:00,20.434639609072722,19.58848715690805
2024-01-01 08:30:00,20.600476108197096,16.011998226630645
2024-01-01 08:40:00,21.74341074954607,16.90162771208127
2024-01-01 08:50:00,22.732741515216667,18.557049690083595
2024-01-01 09:00:00,24.58489162366261,19.8045354140454
2024-01-01 09:10:00,23.330500310080474,20.271928257738406
2024-01-01 09:20:00,24.39157366557145,22.09650894040234
2024-01-01 09:30:00,24.53446021610371,20.133942698627482
2024-01-01 09:40:00,24.54012355700937,23.393311679606462
2024-01-01 09:50:00,22.59612943622488,21.934417302203386
2024-01-01 10:00:00,22.658863587002006,19.096539162670062
2024-01-01 10:10:00,21.824156087916155,21.48559068400059
2024-01-01 10:20:00,21.308618061004093,16.512576640938725
