Timestamp,Flow_Inlet (L/min),Flow_Outlet (L/min)
2024-01-01 00:00:00,22.010576199319395,20.995095115714925
2024-01-01 00:10:00,21.839491435035768,20.33031032467999
2024-01-01 00:20:00,24.656233844417635,23.466349428946497
2024-01-01 00:30:00,23.219234136540663,21.146246817462153
2024-01-01 00:40:00,22.637479834115325,17.604564214184055
2024-01-01 00:50:00,24.65611859032502,23.223025548689503
2024-01-01 01:00:00,24.144893242454362,21.48473230747612
2024-01-01 01:10:00,23.27179942939232,20.4773354977584
2024-01-01 01:20:00,23.822077152047633,23.590306258182125
2024-01-01 01:30:00,22.632967942187083,18.213201279557715
2024-01-01 01:40:00,25.49723171484386,20.649482953561357
2024-01-01 01:50:00,23.00478970224793,17.947089486757122
2024-01-01 02:00:00,24.812148796038993,23.249136902621398
2024-01-01 02:10:00,25.282995494358282,22.55877814494358
2024-01-01 02:20:00,24.797036569074837,19.381778628767577
2024-01-01 02:30:00,23.4553146306189,22.086369356503642
2024-01-01 02:40:00,22.425374443553633,19.459089638053534
2024-01-01 02:50:00,25.15754853589969,24.399911717576423
2024-01-01 03:00:00,23.56145741870321,22.764409165263576
2024-01-01 03:10:00,22.755011563368793,19.062496273600722
2024-01-01 03:20:00,21.1600098216377,16.043079781834546
2024-01-01 03:30:00,25.326701544656263,20.96940522322067
2024-01-01 03:40:00,25.15905603177478,20.235468246754852
2024-01-01 03:50:00,21.545925313043476,16.124888807653214
2024-01-01 04:00:00,21.71469763965678,20.426472032860186
2024-01-01 04:10:00,24.8164901146043,24.68561293472908
2024-01-01 04:20:00,24.911628556923596,22.57674463680445
2024-01-01 04:30:00,22.28333090830203,19.036450143465153
2024-01-01 04:40:00,24.53662871059402,20.229952366998702
2024-01-01 04:50:00,22.439936828409785,21.057304535550568
2024-01-01 05:00:00,21.820063939779523,17.41330844915499
2024-01-01 05:10:00,23.18959329890369,18.323551693407307
2024-01-01 05:20:00,24.311496675463413,23.631398203935667
2024-01-01 05:30:00,21.910941489704793,19.511459235215142
2024-01-01 05:40:00,24.115097445380755,19.63176350936119
2024-01-01 05:50:00,21.358922402675017,21.29122960935929
2024-01-01 06:00:00,23.76143430164674,18.886080038132576
2024-01-01 06:10:00,23.553054332265795,21.69655023805454
2024-01-01 06:20:00,22.929942797710382,19.00733496152934
2024-01-01 06:30:00,23.101663891289622,19.76216529335957
2024-01-01 06:40:00,23.849790801264703,19.275450776767816
2024-01-01 06:50:00,25.701662755744515,25.250244315609702
2024-01-01 07:00:00,24.228919409691645,20.54110694528881
2024-01-01 07:10:00,24.740241348480243,23.85990152395911
2024-01-01 07:20:00,24.37751372148048,22.689424580412464
2024-01-01 07:30:00,21.18818629188331,20.381677830733402
2024-01-01 07:40:00,24.20793041273405,19.5017097563735
2024-01-01 07:50:00,25.798831702838484,24.507280423666504
2024-01-01 08:00:00,21.190988979527553,20.530140982876677
2024-01-01 08:10:00,25.016275340649095,24.32773080865664
2024-01-01 08:20:00,25.459784312184183,20.968972330674767
2024-01-01 08:30:00,23.830904928372934,22.347615113212683
2024-01-01 08:40:00,21.80630807491271,20.847621148100888
2024-01-01 08:50:00,22.451057583513332,19.954972718506117
2024-01-01 09:00:00,24.67561543130831,24.164726565078322
2024-01-01 09:10:00,24.579749346929876,19.648450092771867
2024-01-01 09:20:00,24.762965271593924,24.18260849694791
2024-01-01 09:30:00,24.818336033601078,24.2708700900767
2024-01-01 09:40:00,22.207595469459356,21.864402316302037
2024-01-01 09:50:00,25.734989581168954,24.954804037312194
2024-01-01 10:00:00,22.017697078973654,17.01327247892841
2024-01-01 10:10:00,22.774522037812623,19.708473254952978
2024-01-01 10:20:00,21.428476933525896,20.173799619771405
2024-01-01 10:30:00,22.841545892719157,19.591877901076863
2024-01-01 10:40:00,25.590096089784677,20.611160090338622
2024-01-01 10:50:00,24.641660487533002,22.864723094382974
2024-01-01 11:00:00,21.365119005412687,18.49200652750214
2024-01-01 11:10:00,25.398250846369262,21.424084849083606
2024-01-01 11:20:00,23.037376929199773,21.629119067643956
2024-01-01 11:30:00,22.360078519873685,18.284739142060246
2024-01-01 11:40:00,23.583380405973113,22.287391588622242
2024-01-01 11:50:00,24.92585767454819,22.279457996782096
2024-01-01 12:00:00,24.592551637497934,21.032411837128784
